dt_iso,dt,timezone,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id
2016-04-08,1460116000.0,-25200.0,32.715737999999995,-117.16108399999996,61.37592592592593,60.353333333333325,59.588148148148136,62.84333333333334,1013.7407407407408,,,80.55555555555556,4.734444444444445,200.37037037037038,0.45466666666666655,1.0333333333333334,,,83.70370370370371,657.2222222222222
2016-04-09,1460201400.0,-25200.0,32.715737999999995,-117.16108399999997,62.168749999999996,59.26583333333334,59.09083333333333,64.41499999999999,1014.375,,,74.75,7.327083333333333,171.75,,,,,62.5,802.6666666666666
2016-04-10,1460287584.0,-25200.0,32.715737999999995,-117.16108399999997,62.24279999999999,58.48400000000001,58.716799999999985,64.58,1011.6,,,75.32,9.001999999999999,161.4,1.318888888888889,3.05,,,71.2,689.88
2016-04-11,1460374200.0,-25200.0,32.715737999999995,-117.16108399999997,61.812916666666666,59.21916666666666,58.360833333333325,64.06041666666668,1016.875,,,70.375,5.644166666666666,179.125,,,,,47.416666666666664,802.0833333333334
2016-04-12,1460460600.0,-25200.0,32.715737999999995,-117.16108399999997,62.90374999999998,60.25208333333333,59.46458333333334,65.02666666666667,1020.125,,,70.04166666666667,6.227499999999999,244.20833333333334,0.5,,,,54.375,789.7916666666666
2016-04-13,1460547000.0,-25200.0,32.715737999999995,-117.16108399999997,62.86958333333333,60.38958333333333,58.998749999999994,65.08999999999999,1020.3333333333334,,,67.0,5.377500000000001,302.75,,,,,62.5,802.8333333333334
2016-04-14,1460633400.0,-25200.0,32.715737999999995,-117.16108399999997,63.09749999999999,59.725833333333334,59.086249999999986,65.38999999999999,1016.125,,,66.29166666666667,6.8691666666666675,238.45833333333334,,,,,70.625,803.0416666666666
2016-04-15,1460719800.0,-25200.0,32.715737999999995,-117.16108399999997,61.779166666666676,57.169999999999995,58.29291666666666,64.46249999999999,1012.25,,,61.0,7.345416666666666,221.70833333333334,,,,,57.291666666666664,802.5
2016-04-16,1460806200.0,-25200.0,32.715737999999995,-117.16108399999997,65.32875000000001,59.18125000000001,59.45208333333335,69.59083333333334,1013.9166666666666,,,44.291666666666664,7.402916666666667,181.91666666666666,,,,,8.125,800.375
2016-04-17,1460892600.0,-25200.0,32.715737999999995,-117.16108399999997,69.24708333333332,62.37333333333333,62.14666666666667,74.29291666666667,1015.375,,,29.541666666666668,6.424583333333334,240.08333333333334,,,,,1.0,800.0
2016-04-18,1460979000.0,-25200.0,32.715737999999995,-117.16108399999997,71.85624999999999,64.87708333333333,65.62666666666668,76.24583333333334,1016.2083333333334,,,28.125,7.0375000000000005,198.33333333333334,,,,,8.041666666666666,800.375
